PRCP,TMAX,TMIN,
0.29,51,40,1
0.4,51,42,1
0.53,46,35,1
0.7,47,37,1
0.65,45,35,1
0.11,48,35,1
0,48,35,0
0,52,30,0
0.35,50,42,1
0.03,57,47,1
0.32,50,45,1
0.63,48,39,1
0.13,56,39,1
0.26,52,40,1
0,57,37,0
0,60,38,0
0.01,62,43,1
0.22,58,46,1
0.04,65,46,1
0.38,56,43,1
0.01,49,39,1
0.04,50,38,1
0.08,51,43,1
0.06,51,43,1
0.05,52,39,1
0.09,52,38,1
0,60,41,0
0.04,53,45,1
0,56,42,0
0.01,52,40,1
0,61,43,0
0,59,45,0
0,61,43,0
0,65,40,0
0.23,61,45,1
0.08,56,43,1
0.25,53,41,1
0.07,52,39,1
0,55,36,0
0.13,59,39,1
0.45,59,46,1
0,55,45,0
0,60,44,0
0,61,40,0
0,62,44,0
0,64,44,0
0,63,45,0
0,60,45,0
0,67,41,0
0,68,46,0
0,65,49,0
0,67,46,0
0,73,50,0
0,86,54,0
0,88,56,0
0,92,62,0
0,93,57,0
0,67,53,0
0,69,51,0
0,65,49,0
0,68,50,0
0,68,47,0
0,71,45,0
0,79,50,0
0,76,50,0
0,71,54,0
0,70,54,0
0,72,52,0
0.23,54,51,1
0,65,48,0
0.49,56,50,1
0.26,58,50,1
0,69,51,0
0.01,58,51,1
0.12,60,52,1
0.13,66,50,1
0,77,49,0
0,72,55,0
0,70,54,0
0,74,52,0
0,81,55,0
0,88,58,0
0,85,59,0
0,84,56,0
0,72,55,0
0,69,54,0
0.05,70,53,1
0,65,50,0
0.13,58,46,1
0,69,52,0
0.17,59,52,1
0,65,49,0
0.04,65,50,1
0.03,58,50,1
0.01,63,50,1
0.01,63,51,1
0,69,52,0
0,76,52,0
0,72,55,0
0,75,50,0
0,76,57,0
0,73,52,0
0.06,65,55,1
0.41,70,55,1
0.15,70,54,1
0,67,53,0
0,69,55,0
0,64,53,0
0,74,56,0
0,77,55,0
0,67,57,0
0,70,53,0
0,74,52,0
0,72,55,0
0,75,54,0
0,70,54,0
0,73,56,0
0.27,70,59,1
0.17,68,52,1
0,71,47,0
0.01,68,55,1
0,71,54,0
0,76,52,0
0,78,54,0
0,69,54,0
0,70,51,0
0,66,53,0
0.11,63,53,1
0,73,51,0
0,75,52,0
0,82,52,0
0,73,56,0
0,68,56,0
0,73,56,0
0,79,56,0
0,85,58,0
0,73,60,0
0,80,58,0
0.21,76,56,1
0.02,80,59,1
0,69,55,0
0,73,55,0
0,76,55,0
0,80,55,0
0,76,51,0
0.1,72,52,1
0,70,55,0
0,71,55,0
0,72,56,0
0.01,72,55,1
0.16,66,56,1
0.03,66,55,1
0.2,70,54,1
0,72,55,0
0,77,50,0
0,76,55,0
0,80,55,0
0,74,55,0
0,67,57,0
0.04,68,59,1
0,76,60,0
0,82,55,0
0,87,54,0
0,75,55,0
0,79,53,0
0,80,55,0
0,75,62,0
0,89,58,0
0.03,67,60,1
0,78,59,0
0.02,73,58,1
0.14,69,56,1
0,71,52,0
0.06,61,53,1
0.22,65,50,1
0,67,46,0
0,72,49,0
0,73,48,0
0,77,49,0
0,71,56,0
0.05,66,56,1
0.03,61,49,1
0,71,45,0
0,75,50,0
0,75,50,0
0,80,54,0
0,73,56,0
0,73,54,0
0,70,51,0
0,72,54,0
0,69,47,0
0,63,54,0
0.2,62,51,1
0.11,61,50,1
0.03,68,45,1
0,67,44,0
0.02,64,50,1
0,67,51,0
0,69,53,0
0,65,54,0
0.05,64,53,1
0.53,63,57,1
0.01,76,58,1
0,72,57,0
0,67,50,0
0.04,57,49,1
0,56,42,0
0,54,37,0
0.74,54,44,1
1.29,67,52,1
0.18,56,47,1
0.02,55,47,1
0.67,55,44,1
0.16,51,40,1
0.16,52,39,1
0.24,56,38,1
0.53,55,44,1
0.06,54,42,1
0.02,51,42,1
0,58,41,0
0.54,50,44,1
0.01,54,42,1
0.12,59,41,1
0.44,51,42,1
0.11,53,38,1
0.66,46,43,1
0.54,47,43,1
0.09,53,43,1
0.12,52,40,1
0.29,53,38,1
0.08,59,37,1
1.27,53,47,1
0.41,51,45,1
1.26,53,41,1
0.24,48,41,1
0.58,50,42,1
0.06,48,38,1
0.23,46,38,1
1.21,42,30,1
0,40,30,0
0.07,43,33,1
0.27,52,39,1
0.31,52,43,1
0.28,50,43,1
0.11,53,46,1
0.39,55,42,1
0,47,31,0
0,45,31,0
0,46,32,0
0,43,28,0
0,39,26,0
0,39,33,0
0,43,30,0
0.05,46,35,1
0.87,47,40,1
0.2,46,37,1
0.05,44,35,1
0.43,43,36,1
0.01,43,34,1
0,40,30,0
0,39,25,0
0,40,26,0
0,37,28,0
0.06,43,34,1
0.39,45,41,1
0.15,46,40,1
0.12,47,38,1
0.23,48,32,1
0.44,47,42,1
0.47,47,40,1
0,44,36,0
0.58,48,39,1
0.01,56,42,1
0.27,53,38,1
0,50,40,0
0.2,46,39,1
0.22,48,42,1
0.03,48,39,1
0,44,31,0
0.1,51,37,1
0.91,56,48,1
1.37,51,41,1
0,45,35,0
0.07,46,38,1
0,45,34,0
0.4,43,37,1
0.37,46,31,1
0,37,29,0
0.25,43,35,1
0.5,40,34,1
0,43,36,0
0,45,35,0
0.04,49,40,1
0.55,42,36,1
0,45,37,0
0.54,52,38,1
0.44,52,39,1
0.55,42,35,1
0.09,39,35,1
0.8,45,34,1
0.34,42,32,1
0.05,40,31,1
0.18,36,30,1
0,41,31,0
1.31,48,31,1
0.51,46,34,1
0.03,45,33,1
0.15,49,39,1
0.12,47,34,1
0.46,48,39,1
0.16,45,37,1
0.48,49,40,1
0.01,50,39,1
0,49,35,0
0,54,32,0
0.01,52,33,1
0,43,31,0
0,45,28,0
0,41,28,0
0,45,28,0
0.01,49,39,1
0.27,49,37,1
0.08,44,32,1
0.1,42,32,1
0,47,37,0
0.09,45,37,1
0.17,45,39,1
0.2,45,38,1
0.12,46,42,1
0.03,52,42,1
0,51,38,0
0,51,31,0
0,50,32,0
0,54,34,0
0.01,52,32,1
0,52,33,0
0,51,31,0
0,49,34,0
0,52,30,0
0.11,47,38,1
0.45,45,37,1
0.02,51,39,1
0.15,50,38,1
0.12,46,38,1
0.38,50,38,1
0,48,38,0
0.11,48,35,1
0.01,46,33,1
0.12,46,36,1
0.03,46,36,1
0.15,46,38,1
0.12,49,34,1
0.06,43,34,1
0,46,32,0
0.12,51,40,1
0,53,42,0
0,55,40,0
0.9,48,40,1
0,46,36,0
0,48,31,0
0.2,50,37,1
0.04,49,37,1
0.26,53,35,1
0,51,36,0
0,50,33,0
0.04,43,39,1
0.01,49,40,1
0,52,39,0
0,65,38,0
0,71,40,0
0,64,45,0
0.12,59,45,1
0.19,53,38,1
0,52,38,0
0,57,34,0
0.36,54,35,1
0.06,49,39,1
0,60,39,0
0,63,43,0
0,56,42,0
0.08,52,46,1
0.25,50,41,1
0.1,52,40,1
0.08,53,41,1
0,53,42,0
0.02,52,43,1
0,49,38,0
0,54,35,0
0,54,33,0
0,58,34,0
0,62,37,0
0.03,52,41,1
0.04,50,41,1
0.33,50,35,1
0,59,38,0
0,62,41,0
0,53,44,0
0,54,41,0
0,52,43,0
0,61,38,0
0,55,37,0
0.02,57,34,1
0.08,52,39,1
0,54,35,0
0,56,42,0
0.14,50,41,1
0.12,53,39,1
0,61,41,0
0,59,43,0
0,57,47,0
0.04,58,47,1
0,59,45,0
0,64,40,0
0.03,55,38,1
0,56,38,0
0,61,36,0
0,66,38,0
0,68,46,0
0,64,49,0
0,70,48,0
0,70,50,0
0.22,59,47,1
0,57,44,0
0.05,58,41,1
0.04,65,40,1
0.19,56,41,1
0,65,37,0
0,72,46,0
0,75,47,0
0,67,51,0
0,68,48,0
0,84,52,0
0,90,54,0
0.08,63,52,1
0,67,48,0
0.03,74,48,1
0.83,67,53,1
0.11,68,50,1
0,66,53,0
0.81,56,49,1
0.21,53,47,1
0,79,48,0
0,60,53,0
0.13,59,52,1
0,65,50,0
0.04,64,52,1
0,71,54,0
0.37,67,50,1
0.51,55,49,1
0.51,61,51,1
0.11,58,50,1
0,60,50,0
0,65,50,0
0,69,52,0
0,77,50,0
0,71,53,0
0,67,51,0
0,71,51,0
0,65,50,0
0.08,61,47,1
0,63,46,0
0,71,48,0
0,75,50,0
0.06,73,54,1
0,61,54,0
0,68,51,0
0,70,53,0
0,69,54,0
0,74,57,0
0.13,80,58,1
0.05,69,52,1
0,70,51,0
0,79,55,0
0,83,59,0
0,85,62,0
0,75,53,0
0.51,64,55,1
0.07,64,55,1
0.01,68,55,1
0,65,57,0
0,69,53,0
0,74,52,0
0.11,64,53,1
0.03,66,55,1
0,66,55,0
0,76,52,0
0,80,53,0
0,80,55,0
0,79,55,0
0,80,57,0
0,85,59,0
0,72,55,0
0.02,66,53,1
0,67,54,0
0.52,67,55,1
0.09,67,54,1
0.17,68,58,1
0,70,55,0
0,72,55,0
0,84,53,0
0,76,59,0
0,70,56,0
0.01,70,56,1
0,78,52,0
0,85,55,0
0,71,58,0
0,64,54,0
0,70,54,0
0,71,51,0
0,75,55,0
0,73,54,0
0.2,65,52,1
0,67,52,0
0,72,53,0
0,75,54,0
0,79,54,0
0,81,56,0
0,85,55,0
0.07,67,55,1
0.02,66,54,1
0.04,59,53,1
0.04,68,52,1
0.07,65,51,1
0,63,50,0
0,65,47,0
0,61,50,0
0,62,51,0
0,70,48,0
0,75,54,0
0,62,49,0
0,63,52,0
0.2,63,52,1
0.11,64,50,1
0,68,44,0
0,71,49,0
0,76,52,0
0,77,47,0
0,72,49,0
0.03,69,53,1
0,71,53,0
0.35,73,53,1
0.65,64,51,1
0,66,49,0
0.14,62,52,1
0,63,49,0
0,60,50,0
0.05,67,55,1
0,70,52,0
0,71,52,0
0.11,60,50,1
0,68,50,0
0,69,48,0
0,56,48,0
0.1,58,53,1
0.53,62,51,1
0,63,49,0
0.11,57,51,1
0,62,45,0
0,72,49,0
0,73,51,0
0,72,46,0
0.1,65,46,1
0.08,62,54,1
0.34,59,52,1
0,63,48,0
0,73,46,0
0,70,51,0
0.02,63,51,1
0.23,60,49,1
0.05,53,45,1
0,55,44,0
0,56,41,0
0,65,41,0
0,69,45,0
0,63,39,0
0,62,41,0
0,60,40,0
0,58,41,0
0.02,53,44,1
0,54,39,0
0,52,37,0
0,56,40,0
0,63,47,0
0.01,57,43,1
0.02,58,49,1
0.02,58,46,1
0.56,55,44,1
0,55,41,0
0.96,53,46,1
0.39,53,42,1
0,48,42,0
0.06,50,37,1
0.01,50,41,1
0.1,45,40,1
0.06,45,37,1
0.19,49,38,1
0.03,48,37,1
0.34,42,38,1
0.53,41,33,1
0,43,32,0
0,47,32,0
0,48,34,0
0,40,32,0
0,42,35,0
0,40,34,0
0,37,34,0
0,45,32,0
0.43,50,33,1
1.32,52,47,1
1.02,52,41,1
0.62,44,39,1
0.35,42,32,1
0.1,37,32,1
0,40,30,0
1.08,56,35,1
1.5,55,49,1
0.35,54,48,1
0.01,51,41,1
0,49,36,0
0,44,32,0
0,42,33,0
0,45,27,0
0.31,50,39,1
0.13,53,43,1
0.19,48,41,1
0.03,48,35,1
0,42,33,0
0.03,43,34,1
0,46,36,0
0.53,39,34,1
0,40,20,0
0,20,10,0
0,23,11,0
0.03,30,18,1
0.17,37,29,1
0.3,39,33,1
0.99,41,34,1
1.28,41,33,1
0.25,40,32,1
0.13,38,31,1
0.17,35,25,1
0.46,48,35,1
0.01,43,33,1
0.08,38,32,1
0.01,39,31,1
0.03,37,31,1
0.04,36,26,1
0.05,43,31,1
0.56,48,33,1
0.08,36,30,1
0.01,39,31,1
0.12,44,32,1
0.41,40,32,1
0.11,38,33,1
0.06,41,34,1
0,41,29,0
0,45,35,0
0,39,32,0
0,42,35,0
0.07,46,38,1
0,55,44,0
0,44,40,0
0,42,38,0
0,42,35,0
0,42,33,0
0,50,38,0
0.05,48,43,1
0.29,47,37,1
0,43,35,0
0.78,42,33,1
0.03,45,37,1
0.01,40,33,1
0.92,47,36,1
0.14,50,43,1
0.21,53,46,1
0.92,50,43,1
0.45,52,37,1
0,48,34,0
0,46,33,0
0,42,33,0
0.04,45,39,1
0.91,52,42,1
0.41,50,38,1
0,46,34,0
0.05,48,40,1
0.29,50,40,1
0,46,35,0
0.02,44,34,1
0.02,44,33,1
0.28,48,39,1
0.18,47,37,1
0,46,37,0
0.02,47,42,1
0,51,44,0
0,58,47,0
0,52,39,0
0.05,52,41,1
0,48,36,0
0.29,41,33,1
0.01,45,34,1
0,45,33,0
0,51,37,0
0,59,40,0
1.19,50,44,1
0.12,51,36,1
0,48,32,0
0,53,33,0
0,64,38,0
0,69,48,0
0,68,43,0
0,66,45,0
0,62,40,0
0,61,38,0
0,62,35,0
0,61,40,0
0,65,44,0
0,65,39,0
0,65,40,0
0,63,37,0
0,61,35,0
0,54,36,0
0.02,46,32,1
0,48,32,0
0,49,30,0
0,53,27,0
0,53,41,0
0.01,50,42,1
0.05,53,35,1
0,52,30,0
0,48,30,0
0,45,34,0
0.12,44,37,1
0.01,53,31,1
0.18,47,41,1
0.14,55,43,1
0,57,42,0
0.04,60,41,1
0.24,45,40,1
0.01,49,36,1
0,57,34,0
0,59,35,0
0,51,39,0
0.13,48,34,1
0.01,58,40,1
0.06,58,40,1
0.19,53,40,1
0,54,38,0
0,56,36,0
0,59,36,0
0.36,45,40,1
0,54,41,0
0,64,43,0
0.12,57,41,1
0,59,39,0
0.06,55,42,1
1.85,56,47,1
0.45,62,49,1
0.03,57,47,1
0,60,45,0
0.05,61,42,1
0.03,57,47,1
0,65,48,0
0,73,51,0
0,77,50,0
0.01,58,44,1
0,64,38,0
0.13,54,40,1
0.06,56,38,1
0,56,38,0
0.03,52,42,1
0.66,52,38,1
0,53,36,0
0,59,36,0
0,62,36,0
0,63,37,0
0,67,42,0
0,66,43,0
0,74,45,0
0,63,47,0
0,61,45,0
0,58,41,0
0.33,54,46,1
0.2,53,43,1
0,59,44,0
0,66,42,0
0.3,53,47,1
0,63,47,0
0,64,43,0
0.02,56,47,1
0.01,56,45,1
0,60,45,0
0,61,44,0
0,69,44,0
0,74,48,0
0,64,48,0
0,62,45,0
0.02,62,46,1
0,62,47,0
0,72,46,0
0,77,50,0
0,73,49,0
0,76,48,0
0,76,50,0
0,75,50,0
0,82,49,0
0,65,51,0
0,65,53,0
0.03,78,47,1
0.44,56,51,1
0,65,48,0
0.01,69,47,1
0.11,65,50,1
0,64,52,0
0,75,50,0
0,72,52,0
0,66,52,0
0,72,50,0
0,68,50,0
0,70,50,0
0,74,47,0
0,71,52,0
0,70,51,0
0,66,48,0
0,64,46,0
0,68,48,0
0,76,52,0
0,82,56,0
0,89,61,0
0,82,58,0
0,82,52,0
0,84,54,0
0,80,53,0
0,83,55,0
0,90,56,0
0,74,59,0
0,69,56,0
0,67,52,0
0.15,71,56,1
0,71,55,0
0,74,54,0
0,83,56,0
0,83,57,0
0,76,58,0
0,82,57,0
0,72,53,0
0,71,53,0
0,74,49,0
0.21,70,56,1
0,70,54,0
0,77,55,0
0,82,57,0
0,91,61,0
0.01,86,63,1
0,83,57,0
0.01,77,55,1
0,82,55,0
0,90,62,0
0,94,58,0
0,93,61,0
0,90,64,0
0.02,66,56,1
0,66,54,0
0,67,54,0
0,73,54,0
0,81,52,0
0,87,59,0
0,81,56,0
0,79,60,0
0.28,79,60,1
0.06,75,60,1
0.56,65,59,1
0,74,58,0
0,76,56,0
0,81,57,0
0,83,57,0
0,83,57,0
0,86,61,0
0.88,66,60,1
0.01,73,60,1
0,75,60,0
0,74,59,0
0.35,62,58,1
0.02,71,58,1
0,74,58,0
0,71,59,0
0,68,55,0
0,67,50,0
0,67,49,0
0,72,50,0
0,81,52,0
0,67,53,0
0,68,54,0
0,69,52,0
0,68,48,0
0,72,52,0
0,76,50,0
0,78,49,0
0,69,52,0
0,67,54,0
0,70,52,0
0,56,52,0
0,66,53,0
0.1,62,53,1
0.12,63,58,1
0.23,60,48,1
0,64,46,0
0,62,42,0
0,67,42,0
0,67,46,0
0,69,49,0
0,65,51,0
0,64,53,0
0,78,53,0
0,75,51,0
0,63,49,0
0.04,56,49,1
0,64,47,0
0,58,45,0
0,62,51,0
0,69,51,0
0,70,50,0
0,71,50,0
0,65,50,0
0.44,65,51,1
0.63,64,52,1
0.25,67,53,1
0,74,51,0
0,69,55,0
0,61,49,0
0,65,45,0
0,62,48,0
0.12,57,54,1
0.02,63,53,1
0.38,62,50,1
0.01,58,45,1
0,56,40,0
0.01,58,48,1
0.5,56,48,1
0,57,49,0
0.09,66,52,1
0,72,49,0
0,70,47,0
0,73,43,0
0,72,53,0
0,67,50,0
0,64,46,0
0.28,60,46,1
0,60,52,0
0.02,61,46,1
0.01,54,47,1
0,59,47,0
0.1,63,52,1
0.1,59,46,1
1.16,59,47,1
0.51,54,48,1
0.16,56,44,1
0.05,52,40,1
0,59,49,0
0.18,56,49,1
0.03,53,44,1
0.29,51,42,1
0.03,55,41,1
0.01,55,45,1
0.08,60,48,1
0.09,53,49,1
0,57,45,0
0,68,49,0
0,61,49,0
0.21,59,49,1
0.88,60,47,1
0.25,53,48,1
0.08,51,47,1
0.06,47,35,1
0,48,32,0
0.29,51,39,1
0,46,38,0
0.37,47,43,1
0,49,42,0
0,52,43,0
0,51,39,0
0.05,50,41,1
0.37,51,44,1
0,51,46,0
0.73,60,40,1
0.2,56,43,1
0.33,53,42,1
0.13,57,45,1
0.25,54,41,1
0,52,40,0
0.12,50,36,1
0.25,48,36,1
0,46,33,0
0.02,43,39,1
0.07,40,33,1
0,41,28,0
0,38,25,0
0,40,32,0
0,38,28,0
0.02,46,36,1
0,50,45,0
0.4,50,42,1
0.3,42,31,1
0,37,30,0
0.91,37,30,1
0.08,42,32,1
0.07,39,31,1
0.31,37,32,1
1.27,46,34,1
0.89,39,33,1
0.27,43,33,1
0.11,38,33,1
0,37,32,0
0.39,42,33,1
0.12,38,33,1
0.35,39,32,1
0,39,33,0
1.23,49,34,1
0.74,50,43,1
0.11,54,43,1
0.2,52,37,1
0.01,44,33,1
0.24,46,40,1
0.6,45,41,1
0.49,51,43,1
0.32,54,43,1
0,47,41,0
0,50,31,0
0,38,30,0
0,37,31,0
0.01,44,33,1
0,41,31,0
0,39,30,0
0,43,36,0
0,42,35,0
0,42,32,0
0.04,39,27,1
0.01,51,36,1
0,51,34,0
0.26,51,42,1
0.08,55,44,1
0.15,51,45,1
0.08,49,42,1
0,50,36,0
0,49,32,0
0,50,32,0
0.03,53,44,1
0.11,54,44,1
0.09,52,41,1
0.13,49,44,1
0.02,49,41,1
0.07,49,37,1
0,47,37,0
0,44,36,0
0.31,45,35,1
0.04,46,34,1
0,45,33,0
0.04,45,32,1
0,47,30,0
0.01,44,38,1
0,47,41,0
0,54,39,0
0.09,50,39,1
0.07,57,45,1
0,65,38,0
0.02,64,47,1
0,54,39,0
0.12,56,31,1
0.2,49,43,1
0.06,48,42,1
0.72,43,35,1
0.18,40,35,1
0,43,33,0
0,46,29,0
0.25,43,33,1
0.18,45,32,1
0.1,52,38,1
0.35,48,38,1
0.08,50,38,1
0.93,51,41,1
0.26,49,40,1
0.05,48,39,1
0,52,32,0
0.15,53,43,1
0.47,54,45,1
0.25,54,44,1
0.22,48,39,1
0,47,36,0
0,48,34,0
0.32,49,40,1
0.17,44,34,1
0.31,41,33,1
0,47,32,0
0,53,31,0
0,60,39,0
0,57,33,0
0,64,40,0
0,65,40,0
0,57,41,0
0,64,39,0
0,70,46,0
0.29,57,49,1
0,62,45,0
0.04,55,43,1
0,55,39,0
0,66,41,0
0,75,51,0
0,73,44,0
0,62,43,0
0,55,42,0
0,50,46,0
0.02,59,47,1
0.3,57,46,1
1.04,49,35,1
0.02,49,36,1
0,55,40,0
0.16,59,46,1
0,59,45,0
0,59,40,0
0,59,42,0
0,60,36,0
0,62,36,0
0.33,53,40,1
0,58,43,0
0,55,46,0
0,52,44,0
0.02,57,44,1
0.06,57,40,1
0,56,37,0
0,55,43,0
0,58,43,0
0,57,38,0
0,60,45,0
0,67,43,0
0,74,47,0
0,71,51,0
0,74,50,0
0,77,54,0
0.76,59,51,1
0,67,47,0
0,70,50,0
0,58,50,0
0,59,46,0
0,65,42,0
0.04,57,45,1
0.01,56,43,1
0,52,40,0
0.19,52,44,1
0,58,42,0
0,61,39,0
0,69,42,0
0,71,49,0
0,63,51,0
0.1,57,41,1
0,61,41,0
0,64,39,0
0,72,47,0
0,80,49,0
0.25,62,43,1
0,58,37,0
0,64,42,0
0,66,43,0
0,57,42,0
0,62,44,0
0.01,63,46,1
0.06,51,47,1
0.04,55,46,1
0.01,60,48,1
0,70,49,0
0,80,49,0
0,66,53,0
0,66,49,0
0,74,51,0
0.12,66,51,1
0,64,50,0
0,66,48,0
0.01,61,51,1
0,73,55,0
0,86,56,0
0,77,57,0
0,66,53,0
0,74,54,0
0,67,51,0
0,67,47,0
0,64,49,0
0,68,46,0
0.18,59,48,1
0,67,48,0
0,70,46,0
0,70,51,0
0.53,65,55,1
0.19,67,53,1
0,67,48,0
0,67,50,0
0.02,55,52,1
0.5,54,51,1
0.47,56,52,1
0,67,53,0
0.02,62,53,1
0,67,53,0
0,72,53,0
0,76,53,0
0,71,52,0
0.14,67,54,1
0,71,55,0
0,74,51,0
0,69,55,0
0.08,65,56,1
0,73,55,0
0.12,72,56,1
0,75,57,0
0,73,54,0
0,67,54,0
0,70,51,0
0,77,51,0
0,79,53,0
0,71,52,0
0,69,53,0
0,72,53,0
0,74,54,0
0,80,56,0
0,84,54,0
0,80,58,0
0,74,52,0
0,77,52,0
0,81,55,0
0,83,54,0
0,83,56,0
0,72,56,0
0,78,54,0
0,80,52,0
0,83,55,0
0,74,58,0
0,74,58,0
0,69,56,0
0,76,50,0
0,80,54,0
0.02,78,61,1
0,76,58,0
0,76,56,0
0,72,56,0
0,76,52,0
0,76,53,0
0,80,52,0
0,87,54,0
0,88,53,0
0,68,52,0
0,75,55,0
0,72,54,0
0.01,60,55,1
0.1,62,55,1
0.29,70,52,1
0,68,51,0
0,67,46,0
0,68,52,0
0,72,48,0
0,74,50,0
0,72,55,0
0,77,53,0
0,82,53,0
0,78,54,0
0,68,53,0
0,72,54,0
0,75,54,0
0,72,57,0
0.13,65,53,1
0.25,58,51,1
0,65,46,0
0,67,52,0
0,58,53,0
0,66,52,0
0.01,66,56,1
0.86,66,56,1
0.07,66,54,1
0,67,47,0
0,71,51,0
0,78,53,0
0.27,76,58,1
0,68,57,0
0.02,61,55,1
0.07,68,58,1
0.09,69,56,1
0,67,52,0
0,72,53,0
0,65,57,0
0,72,53,0
0.1,60,48,1
0,63,48,0
0,67,45,0
0,76,50,0
0,66,51,0
0.11,61,53,1
0.27,61,55,1
0.07,59,47,1
0,59,41,0
0,60,40,0
0,55,45,0
0.35,46,42,1
0,54,42,0
0,54,41,0
0,51,39,0
0,52,37,0
0,54,41,0
0,61,40,0
0.83,58,49,1
0.28,49,40,1
0.36,46,39,1
0.1,57,43,1
0.05,66,53,1
0,67,48,0
0,62,42,0
0.19,60,44,1
0,53,39,0
0,58,39,0
0.21,57,48,1
0,54,47,0
0,59,46,0
0,57,39,0
0,54,40,0
0,55,38,0
0,47,37,0
0.08,51,41,1
0,46,38,0
0,46,36,0
0,45,31,0
0.01,49,41,1
0,48,35,0
0.45,49,33,1
0.02,52,39,1
1.68,51,41,1
1.18,48,45,1
0.01,53,44,1
0.4,50,42,1
0.08,53,39,1
0.02,58,44,1
0.13,58,48,1
0.05,56,47,1
0.09,50,36,1
0.01,45,36,1
0.02,47,43,1
0,49,43,0
0.25,49,37,1
0,46,37,0
0.62,50,40,1
0.24,54,44,1
0.6,49,43,1
0.91,52,47,1
0.2,54,46,1
0.06,51,43,1
0.01,52,42,1
0.19,52,37,1
0.44,46,38,1
0.21,47,35,1
0.54,37,32,1
0,38,33,0
0.07,43,34,1
0.28,51,39,1
0.45,51,45,1
1.7,53,44,1
0.85,53,43,1
0.02,48,41,1
0.55,51,43,1
0.4,51,47,1
0.11,51,47,1
0.12,51,47,1
0.57,50,46,1
0.01,47,41,1
0,44,37,0
0,51,36,0
0.13,47,40,1
0.28,45,40,1
0.18,41,38,1
0,41,30,0
0,38,29,0
0.14,45,36,1
0.06,48,39,1
0,45,38,0
0.74,48,41,1
0,46,36,0
0.38,46,37,1
0.14,46,41,1
1.56,42,32,1
0,37,32,0
0.07,40,35,1
0.02,46,37,1
0.04,50,44,1
0,47,40,0
0.5,49,40,1
0.12,47,43,1
0.14,47,41,1
0.14,50,44,1
0.13,51,47,1
0.24,50,42,1
0,47,37,0
0,42,36,0
0.26,42,33,1
2.26,46,42,1
0.39,46,39,1
0.08,42,34,1
0.02,46,34,1
0.31,42,35,1
0,46,34,0
0.15,46,38,1
0.23,51,40,1
1.61,51,46,1
0.24,56,47,1
0.29,54,39,1
0,45,33,0
0,42,29,0
0.16,46,35,1
0.03,50,42,1
0.01,51,46,1
0.28,52,39,1
0,48,33,0
0,47,32,0
0,47,35,0
0,48,33,0
0.26,47,43,1
0,50,41,0
0.06,49,41,1
0.83,46,43,1
0.12,44,34,1
0.1,44,33,1
0.01,45,38,1
0,46,39,0
0.37,49,39,1
0.02,47,36,1
0,47,30,0
0,50,30,0
0,49,35,0
0,49,35,0
0,55,37,0
0,51,35,0
0.01,49,37,1
0,51,35,0
0,56,39,0
0.46,50,39,1
0.17,42,37,1
0.02,47,33,1
0,46,33,0
0,49,28,0
0,53,30,0
0,47,35,0
0,49,33,0
0.23,45,39,1
0.02,42,35,1
0.11,45,34,1
0,46,31,0
0,47,28,0
0.08,45,28,1
0.05,47,35,1
0.41,49,42,1
0.3,55,40,1
0.28,52,40,1
0,49,36,0
0.02,52,34,1
0.32,52,42,1
0.19,54,42,1
0.75,54,45,1
0.07,52,37,1
0.18,47,39,1
0.02,48,39,1
0.01,48,39,1
0,48,38,0
0.36,43,36,1
0.12,46,35,1
0,47,33,0
0,50,39,0
0,56,40,0
0,61,36,0
0,62,36,0
0.07,50,42,1
0.11,55,41,1
0,58,36,0
0,59,38,0
0.08,49,42,1
0.13,50,41,1
0,54,38,0
0,59,40,0
0.13,49,41,1
0.25,49,36,1
0.06,52,35,1
0,54,33,0
0.13,47,39,1
0.01,48,39,1
0.35,45,40,1
0,51,36,0
0.06,49,42,1
0.09,55,43,1
0.12,61,43,1
0,59,44,0
0.02,61,39,1
0.27,51,39,1
0.24,55,39,1
0.38,44,40,1
0,54,40,0
0,55,39,0
0,58,44,0
0,57,44,0
0,54,46,0
0,56,47,0
0,62,48,0
0,64,46,0
0,67,48,0
0.02,66,49,1
0.01,57,45,1
0,54,43,0
0.05,52,43,1
0.12,53,42,1
0,59,45,0
0,59,45,0
0,61,43,0
0,69,50,0
0,79,49,0
0,70,51,0
0,70,50,0
0,76,49,0
0,82,54,0
0,69,51,0
0,61,50,0
0,63,45,0
0,62,44,0
0,65,43,0
0,74,49,0
0,67,48,0
0.03,70,47,1
0.03,61,46,1
0.12,57,45,1
0,66,49,0
0,79,55,0
0.4,66,55,1
0,64,54,0
0,74,51,0
0,80,51,0
0,67,49,0
0,65,51,0
0,64,51,0
0,69,50,0
0,67,51,0
0,67,52,0
0,71,51,0
0,70,50,0
0,74,51,0
0,80,52,0
0,81,54,0
0,83,58,0
0,82,55,0
0,87,58,0
0.34,61,55,1
1,57,53,1
0.3,67,53,1
0,72,55,0
0,76,56,0
0,80,58,0
0,67,52,0
0,69,56,0
0,74,54,0
0,73,56,0
0,75,53,0
0,78,56,0
0,83,59,0
0,87,57,0
0,75,58,0
0,76,57,0
0,68,53,0
0,74,51,0
0,67,55,0
0,72,50,0
0,79,55,0
0,84,55,0
0,81,60,0
0,74,57,0
0,76,56,0
0,81,56,0
0,80,55,0
0,75,56,0
0,73,57,0
0.01,73,59,1
